0,3.7348e-08,-1.97818e-07,3.57189e-06,0,0
2.15803e-08,7.80272e-08,-3.96926e-07,7.06283e-06,4.99518e-07,-2.72084e-14
6.30409e-08,1.2856e-07,-5.99849e-07,1.03143e-05,1.45922e-06,7.26038e-15
1.21013e-07,1.94796e-07,-8.08852e-07,1.31841e-05,2.80117e-06,2.7056e-14
1.90614e-07,2.81413e-07,-1.02575e-06,1.55587e-05,4.41235e-06,1.48876e-13
2.65748e-07,3.91409e-07,-1.25169e-06,1.7365e-05,6.15177e-06,2.88507e-13
3.39612e-07,5.25683e-07,-1.48704e-06,1.85813e-05,7.86198e-06,4.04798e-13
4.05354e-07,6.82795e-07,-1.73123e-06,1.92426e-05,9.38442e-06,4.79163e-13
4.56818e-07,8.59019e-07,-1.98283e-06,1.94394e-05,1.05767e-05,6.04725e-13
4.89252e-07,1.04869e-06,-2.23965e-06,1.93092e-05,1.13288e-05,7.14301e-13
4.99836e-07,1.24485e-06,-2.49898e-06,1.90214e-05,1.15756e-05,7.62965e-13
4.87956e-07,1.44001e-06,-2.75793e-06,1.8758e-05,1.13028e-05,7.41238e-13
4.55182e-07,1.62698e-06,-3.01372e-06,1.86935e-05,1.05467e-05,6.38223e-13
4.04984e-07,1.79959e-06,-3.26396e-06,1.89778e-05,9.38758e-06,4.08249e-13
3.42256e-07,1.95322e-06,-3.50685e-06,1.97236e-05,7.93879e-06,-5.13222e-14
2.72761e-07,2.08505e-06,-3.74131e-06,2.09991e-05,6.33362e-06,-6.49721e-13
2.02575e-07,2.19417e-06,-3.96697e-06,2.28265e-05,4.71268e-06,-1.24926e-12
1.37623e-07,2.28144e-06,-4.18417e-06,2.51849e-05,3.21307e-06,-2.08612e-12
8.33226e-08,2.34932e-06,-4.39385e-06,2.80148e-05,1.9601e-06,-2.81804e-12
4.4305e-08,2.40165e-06,-4.5975e-06,3.12225e-05,1.06098e-06,-3.49547e-12
2.41803e-08,2.44347e-06,-4.79706e-06,3.46855e-05,5.99205e-07,-4.10632e-12
2.52735e-08,2.48084e-06,-4.99489e-06,3.82571e-05,6.28574e-07,-4.53815e-12
4.83285e-08,2.52048e-06,-5.19357e-06,4.17733e-05,1.16628e-06,-4.74095e-12
9.22204e-08,2.56941e-06,-5.39584e-06,4.50638e-05,2.18628e-06,-4.65946e-12
1.53779e-07,2.63426e-06,-5.60425e-06,4.79676e-05,3.6152e-06,-4.24049e-12
2.27846e-07,2.72047e-06,-5.82093e-06,5.03521e-05,5.33368e-06,-3.54959e-12
3.07662e-07,2.83154e-06,-6.04723e-06,5.21326e-05,7.18531e-06,-2.58737e-12
3.85585e-07,2.96836e-06,-6.28349e-06,5.32875e-05,8.99324e-06,-1.57061e-12
4.54044e-07,3.12895e-06,-6.52898e-06,5.38644e-05,1.05823e-05,-4.57406e-13
5.06549e-07,3.3087e-06,-6.7819e-06,5.39757e-05,1.18024e-05,7.00723e-13
5.38518e-07,3.50097e-06,-7.03969e-06,5.37826e-05,1.25475e-05,1.36141e-12
5.47775e-07,3.69807e-06,-7.29938e-06,5.34721e-05,1.27672e-05,1.63685e-12
5.34623e-07,3.89225e-06,-7.55796e-06,5.32322e-05,1.24687e-05,1.37336e-12
5.0153e-07,4.07666e-06,-7.81278e-06,5.32301e-05,1.17089e-05,6.01315e-13
4.52562e-07,4.24588e-06,-8.06175e-06,5.35968e-05,1.0582e-05,-7.03249e-13
3.92728e-07,4.39627e-06,-8.30343e-06,5.44212e-05,9.20397e-06,-2.3684e-12
3.274e-07,4.52589e-06,-8.53708e-06,5.57504e-05,7.69906e-06,-4.4363e-12
2.61911e-07,4.63429e-06,-8.76251e-06,5.75953e-05,6.19067e-06,-6.63885e-12
2.01353e-07,4.72228e-06,-8.98003e-06,5.99362e-05,4.79664e-06,-9.00288e-12
1.5051e-07,4.79179e-06,-9.19038e-06,6.27263e-05,3.62767e-06,-1.13441e-11
1.13795e-07,4.84587e-06,-9.39474e-06,6.58915e-05,2.78585e-06,-1.33734e-11
9.50655e-08,4.88881e-06,-9.59475e-06,6.93275e-05,2.36041e-06,-1.49389e-11
9.72518e-08,4.92621e-06,-9.79258e-06,7.28983e-05,2.41914e-06,-1.58196e-11
1.2182e-07,4.96485e-06,-9.99086e-06,7.64389e-05,2.99594e-06,-1.60034e-11
1.68205e-07,5.01226e-06,-1.01925e-05,7.97666e-05,4.07766e-06,-1.5113e-11
2.33407e-07,5.07584e-06,-1.04004e-05,8.27015e-05,5.59491e-06,-1.32576e-11
3.11971e-07,5.16182e-06,-1.06169e-05,8.50922e-05,7.42139e-06,-1.04827e-11
3.96452e-07,5.27413e-06,-1.08436e-05,8.68427e-05,9.38484e-06,-7.29902e-12
4.7837e-07,5.41364e-06,-1.10808e-05,8.79324e-05,1.1289e-05,-3.7303e-12
5.49453e-07,5.57783e-06,-1.13276e-05,8.84223e-05,1.29426e-05,-4.10422e-13
6.02898e-07,5.76116e-06,-1.15819e-05,8.84469e-05,1.41881e-05,2.31401e-12
6.34328e-07,5.95604e-06,-1.18407e-05,8.81906e-05,1.49244e-05,4.06351e-12
6.42232e-07,6.15406e-06,-1.21007e-05,8.78579e-05,1.51165e-05,4.61937e-12
6.27835e-07,6.34726e-06,-1.23589e-05,8.7642e-05,1.47928e-05,3.88849e-12
5.94494e-07,6.52912e-06,-1.26128e-05,8.77019e-05,1.4031e-05,1.91977e-12
5.46848e-07,6.69502e-06,-1.28605e-05,8.81493e-05,1.29385e-05,-1.20243e-12
4.8999e-07,6.8423e-06,-1.3101e-05,8.90493e-05,1.16331e-05,-5.05631e-12
4.28876e-07,6.96987e-06,-1.33339e-05,9.04285e-05,1.02296e-05,-9.53501e-12
3.68082e-07,7.07772e-06,-1.35592e-05,9.22868e-05,8.83369e-06,-1.4431e-11
3.11872e-07,7.16658e-06,-1.37771e-05,9.46064e-05,7.54419e-06,-1.94193e-11
2.64417e-07,7.23784e-06,-1.39881e-05,9.73542e-05,6.45758e-06,-2.3916e-11
2.29937e-07,7.29374e-06,-1.41932e-05,0.000100475,5.67147e-06,-2.7835e-11
2.12561e-07,7.33782e-06,-1.43937e-05,0.000103884,5.28139e-06,-3.06816e-11
2.15839e-07,7.37528e-06,-1.45915e-05,0.000107453,5.36945e-06,-3.20458e-11
2.41958e-07,7.41297e-06,-1.47894e-05,0.000111017,5.9862e-06,-3.16209e-11
2.90893e-07,7.45894e-06,-1.49904e-05,0.00011438,7.13101e-06,-2.91164e-11
3.59793e-07,7.52137e-06,-1.51978e-05,0.000117343,8.73783e-06,-2.45334e-11
4.42877e-07,7.60727e-06,-1.54142e-05,0.000119736,1.06728e-05,-1.84207e-11
5.32e-07,7.721e-06,-1.56414e-05,0.000121453,1.27476e-05,-1.12165e-11
6.17844e-07,7.86336e-06,-1.58796e-05,0.000122474,1.47464e-05,-3.64197e-12
6.91452e-07,8.03125e-06,-1.61278e-05,0.000122874,1.64622e-05,3.38676e-12
7.45739e-07,8.21822e-06,-1.63834e-05,0.00012281,1.77309e-05,8.84039e-12
7.76557e-07,8.41571e-06,-1.66432e-05,0.000122491,1.84567e-05,1.22589e-11
7.83083e-07,8.61463e-06,-1.69036e-05,0.000122137,1.86206e-05,1.31719e-11
7.6747e-07,8.80684e-06,-1.71614e-05,0.000121945,1.82724e-05,1.15991e-11
7.33952e-07,8.98617e-06,-1.74143e-05,0.000122067,1.75103e-05,7.83694e-12
6.87717e-07,9.14882e-06,-1.76608e-05,0.000122593,1.64542e-05,2.35616e-12
6.33913e-07,9.29312e-06,-1.79002e-05,0.000123566,1.52232e-05,-4.54782e-12
5.77054e-07,9.41879e-06,-1.81324e-05,0.000124991,1.3922e-05,-1.22601e-11
5.20948e-07,9.52627e-06,-1.83575e-05,0.000126858,1.26384e-05,-2.03208e-11
4.69035e-07,9.61616e-06,-1.85759e-05,0.000129153,1.14523e-05,-2.84361e-11
4.24895e-07,9.68928e-06,-1.87877e-05,0.000131856,1.04463e-05,-3.59792e-11
3.92579e-07,9.74706e-06,-1.89935e-05,0.000134931,9.71428e-06,-4.23764e-11
3.76514e-07,9.79232e-06,-1.91944e-05,0.000138311,9.35858e-06,-4.68988e-11
3.80882e-07,9.82987e-06,-1.93923e-05,0.000141879,9.47592e-06,-4.88139e-11
4.08587e-07,9.86665e-06,-1.95898e-05,0.000145466,1.01334e-05,-4.76104e-11
4.60129e-07,9.91125e-06,-1.97902e-05,0.000148862,1.13426e-05,-4.26557e-11
5.32776e-07,9.97267e-06,-1.99971e-05,0.00015185,1.30402e-05,-3.41207e-11
6.20398e-07,1.00586e-05,-2.02135e-05,0.000154242,1.50842e-05,-2.26304e-11
7.14135e-07,1.0174e-05,-2.04412e-05,0.00015592,1.72695e-05,-9.42613e-12
8.03831e-07,1.03193e-05,-2.06805e-05,0.000156869,1.93613e-05,4.03905e-12
8.79863e-07,1.0491e-05,-2.09301e-05,0.000157177,2.11368e-05,1.61877e-11
9.34888e-07,1.06817e-05,-2.11871e-05,0.000157024,2.24263e-05,2.55277e-11
9.6502e-07,1.08818e-05,-2.14478e-05,0.000156641,2.31399e-05,3.11884e-11
9.70141e-07,1.10816e-05,-2.17085e-05,0.000156266,2.32749e-05,3.25521e-11
9.5334e-07,1.12728e-05,-2.1966e-05,0.000156099,2.2903e-05,2.98219e-11
9.19714e-07,1.14496e-05,-2.2218e-05,0.000156282,2.21421e-05,2.37199e-11
8.74976e-07,1.16091e-05,-2.24633e-05,0.000156886,2.11244e-05,1.49218e-11
8.24298e-07,1.17505e-05,-2.27016e-05,0.000157928,1.99696e-05,4.50082e-12
7.71729e-07,1.18745e-05,-2.29331e-05,0.000159395,1.87715e-05,-6.92477e-12
7.20298e-07,1.19818e-05,-2.31582e-05,0.000161268,1.76e-05,-1.88352e-11
6.72628e-07,1.20728e-05,-2.3377e-05,0.000163534,1.65159e-05,-3.06317e-11
6.31725e-07,1.21479e-05,-2.35896e-05,0.000166189,1.55888e-05,-4.16929e-11
6.01502e-07,1.22076e-05,-2.37962e-05,0.000169218,1.49091e-05,-5.10351e-11
5.86706e-07,1.22541e-05,-2.39976e-05,0.000172569,1.45868e-05,-5.75939e-11
5.92162e-07,1.22918e-05,-2.41955e-05,0.000176134,1.47334e-05,-6.01634e-11
6.21489e-07,1.23277e-05,-2.43926e-05,0.000179742,1.54326e-05,-5.76487e-11
6.75692e-07,1.2371e-05,-2.45925e-05,0.00018317,1.67074e-05,-4.92711e-11
7.52132e-07,1.24315e-05,-2.4799e-05,0.00018618,1.84967e-05,-3.52089e-11
8.44304e-07,1.25178e-05,-2.50153e-05,0.000188567,2.06499e-05,-1.65384e-11
